country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Masketto,svidjod,http://blocgame.com/alliancestats.php?allianceid=2042,27k active personnel,0 ships,Finest of the 19th century,$310 million,Poor,last online 20 hours ago,rankings.php?subregion=gra,Interpol,$310 million,alliancestats.php?allianceid=2042,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=55437,1178 Mbbl,,,Normal,3 Hundred Tons per month,2 Mbbl per month
Imperials,TheRecedingCoder,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=55618,,,,Normal,,
Riceland,Shouhei Ito,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 17 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=55845,,,,Normal,,
Avon,Darkstride,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 1 hours ago,rankings.php?subregion=waf,,$310 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=55947,2 Mbbl,,,Normal,,2 Mbbl per month
Seram,Armyguy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=56056,1 Mbbl,,,Normal,,1 Mbbl per month
Bonsworth,ComradeKrunch,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,online now,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=56362,,,,Normal,,
Zurg,zurgan,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=per,,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=56617,1 Mbbl,,,Normal,,1 Mbbl per month
Oskei,KAWUrban,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=56679,,,,Normal,,
Far Far Away,Shrek CLVII,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=per,,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=56778,,,,Normal,,
Icarus,PlasmaticPi,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=56854,,,,Normal,,
Armacham,Aristide,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 15 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=57045,,,,Normal,,
Darkstone,Trakel,,36k active personnel,0 ships,First World War surplus,$310 million,Elite,online now,rankings.php?subregion=ara,,$310 million,,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=57176,3 Mbbl,,,Good,,3 Mbbl per month
Persia_Iran,Txheat512,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=per,,$310 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=57306,2 Mbbl,,,Normal,,2 Mbbl per month
IsabellaUy,Mateo,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=57667,,,,Normal,,
Shikaro,Stario,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 16 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=57764,,,,Normal,,
Walmart,Jeddy,http://blocgame.com/alliancestats.php?allianceid=2042,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 3 hours ago,rankings.php?subregion=chi,Interpol,$310 million,alliancestats.php?allianceid=2042,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=57903,2 Mbbl,,,Normal,,2 Mbbl per month
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=2039,21k active personnel,0 ships,First World War surplus,$310 million,Good,online now,rankings.php?subregion=gra,The High Council,$310 million,alliancestats.php?allianceid=2039,Gran Colombia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=58193,1 Mbbl,,,Good,,1 Mbbl per month
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=2059,28k active personnel,0 ships,Finest of the 19th century,$310 million,Poor,last online 2 hours ago,rankings.php?subregion=ind,The United Nations,$310 million,alliancestats.php?allianceid=2059,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=58356,1 Mbbl,,,Good,,1 Mbbl per month
Iskut,ASV1,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=con,,$310 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=58457,,,,Normal,,
Piercovia,Pierce,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=mex,,$310 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=59014,2 Mbbl,,,Normal,,2 Mbbl per month
Kyzamaki,Jack D. Follas,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=59038,,,,Normal,,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=2049,35k active personnel,0 ships,First World War surplus,$310 million,Good,last online 9 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$310 million,alliancestats.php?allianceid=2049,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=59435,3 Mbbl,,,Good,,3 Mbbl per month
Minjoistan,Slavonny Chevok,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 18 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=59450,1 Mbbl,,,Normal,,1 Mbbl per month
Neegus,Dildoge,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 17 hours ago,rankings.php?subregion=congo,,$310 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=59491,,,,Normal,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=2064,30k active personnel,0 ships,Finest of the 19th century,$310 million,Good,online now,rankings.php?subregion=mes,SPQR,$310 million,alliancestats.php?allianceid=2064,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=59571,1 Mbbl,,,Normal,,1 Mbbl per month
DickKickem,SirReginaldDickface,http://blocgame.com/alliancestats.php?allianceid=2045,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 22 hours ago,rankings.php?subregion=pac,The Order,$310 million,alliancestats.php?allianceid=2045,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=59772,,,,Normal,,
Lorigan,Lorigan,,35k active personnel,0 ships,First World War surplus,$310 million,Good,last online 5 hours ago,rankings.php?subregion=ama,,$310 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=59787,1 Mbbl,,,Normal,,1 Mbbl per month
Coka Banana,El Chapo,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 19 hours ago,rankings.php?subregion=gra,,$310 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,None,http://blocgame.com/stats.php?id=60235,,,,Normal,,
Tanah Malaya,Syahmi1089,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 3 hours ago,rankings.php?subregion=ara,Aseang MMP,$310 million,alliancestats.php?allianceid=2044,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=60385,6 Mbbl,,,Good,,6 Mbbl per month
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 17 hours ago,rankings.php?subregion=ind,Aseang MMP,$310 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=60510,,,,Normal,,
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=2044,27k active personnel,0 ships,First World War surplus,$310 million,Good,online now,rankings.php?subregion=atl,Aseang MMP,$310 million,alliancestats.php?allianceid=2044,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=60530,3 Mbbl,,,Good,,3 Mbbl per month
AZASIA,Adam Zhafri,,19k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 18 hours ago,rankings.php?subregion=pac,,$310 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60670,,,,Questionable,,
PenagaActual,DonDeLaHoya,http://blocgame.com/alliancestats.php?allianceid=2050,35k active personnel,0 ships,First World War surplus,$310 million,Good,online now,rankings.php?subregion=ind,Divine League,$310 million,alliancestats.php?allianceid=2050,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=60730,1 Mbbl,,,Normal,,1 Mbbl per month
CTSKRR,CTSKRR,http://blocgame.com/alliancestats.php?allianceid=2039,18k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=chi,The High Council,$310 million,alliancestats.php?allianceid=2039,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=60811,1 Mbbl,,,Good,,1 Mbbl per month
Sparkyland,Abody,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=61028,1 Mbbl,,,Normal,,1 Mbbl per month
Bakar al assad,Abu Bakar,http://blocgame.com/alliancestats.php?allianceid=2042,30k active personnel,0 ships,Finest of the 19th century,$310 million,Poor,last online 10 hours ago,rankings.php?subregion=ara,Interpol,$310 million,alliancestats.php?allianceid=2042,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=61270,5 Mbbl,,,Good,,5 Mbbl per month
reggie le edgy,Floy_Roy,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 20 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=61522,2 Mbbl,,,Normal,,2 Mbbl per month
Merchandise,HappyMerchant,,31k active personnel,0 ships,First World War surplus,$310 million,Good,online now,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=61572,5 Mbbl,,,Normal,,5 Mbbl per month
carefree,solematemy,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 20 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=61669,2 Mbbl,,,Normal,,2 Mbbl per month
BaniMelayu,PlayboyMelayu,,38k active personnel,0 ships,Finest of the 19th century,$310 million,Elite,online now,rankings.php?subregion=sub,,$310 million,,The Subcontinent,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=61862,2 Mbbl,,,Normal,,2 Mbbl per month
Zacto-7,zulcurrent,http://blocgame.com/alliancestats.php?allianceid=2044,36k active personnel,0 ships,First World War surplus,$310 million,Good,last online 4 hours ago,rankings.php?subregion=pac,Aseang MMP,$310 million,alliancestats.php?allianceid=2044,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=61927,1 Mbbl,,,Normal,,1 Mbbl per month
InderaMalaya,azamnajmi,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 19 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62029,364 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
ARABOBIA,King Boobooboobsies,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62683,3 Mbbl,,,Normal,,3 Mbbl per month
Addin-territory,Addin,http://blocgame.com/alliancestats.php?allianceid=2044,20k active personnel,0 ships,Finest of the 19th century,$310 million,Good,last online 3 hours ago,rankings.php?subregion=car,Aseang MMP,$310 million,alliancestats.php?allianceid=2044,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=62712,1 Mbbl,,,Normal,,1 Mbbl per month
Derse Moon,Jack Noir,http://blocgame.com/alliancestats.php?allianceid=2045,27k active personnel,0 ships,First World War surplus,$310 million,Elite,online now,rankings.php?subregion=egy,The Order,$310 million,alliancestats.php?allianceid=2045,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=62965,5 Mbbl,,,Normal,,5 Mbbl per month
Sarnath,Gnai-Kah,http://blocgame.com/alliancestats.php?allianceid=2052,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 21 hours ago,rankings.php?subregion=ara,The Federal Colonies,$310 million,alliancestats.php?allianceid=2052,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62981,1 Mbbl,,,Normal,,1 Mbbl per month
kupa,JebanDzbanu,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 23 hours ago,rankings.php?subregion=sea,,$310 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=62982,,,,Normal,,
Tebequador,Hoe Chee Minn,,20k active personnel,0 ships,Finest of the 19th century,$310 million,Standard,last online 22 hours ago,rankings.php?subregion=car,,$310 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=62989,,,,Normal,,
FatherRussia,CryoWave,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 22 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=62990,,,,Normal,,
Willacoochiepop,Fawn Dell Maibalz,,25k active personnel,0 ships,First World War surplus,$310 million,Elite,last online 22 hours ago,rankings.php?subregion=ind,,$310 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=62992,,,,Normal,,
