country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=1595,45k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,The High Council,$589 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,32681 km 2,http://blocgame.com/stats.php?id=60992,4801 Mbbl,,
duastan,Fidda Fikri,,22k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 52 hours ago,rankings.php?subregion=mes,,$592 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23788 km 2,http://blocgame.com/stats.php?id=61082,,,
Velasquez,Suck & Punch,,10k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=ara,,$524 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,22773 km 2,http://blocgame.com/stats.php?id=60993,,,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,4 ships,Finest of the 19th century,2 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$473 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,24465 km 2,http://blocgame.com/stats.php?id=60554,726 Mbbl,,
Englolia,Mcripfist,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=eaf,,$674 million,,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=55796,,,
Celticia,Tiernan,,20k active personnel,0 ships,First World War surplus,None,Poor,last online 203 hours ago,rankings.php?subregion=car,,$501 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61026,,,
cwikyssia,thatguy,http://blocgame.com/alliancestats.php?allianceid=1933,18k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=chi,democracy,$552 million,alliancestats.php?allianceid=1933,China,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=chi,17164 km 2,http://blocgame.com/stats.php?id=60999,8 Mbbl,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$451 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,23898 km 2,http://blocgame.com/stats.php?id=60721,619 Mbbl,,
Santijas,Silvonch,,18k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 199 hours ago,rankings.php?subregion=con,,$517 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61144,,,
DmkrticRule,TGhosty,,21k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=mes,,$543 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20458 km 2,http://blocgame.com/stats.php?id=48376,,,
MADAFAKA,RUBAH2,http://blocgame.com/alliancestats.php?allianceid=1933,7k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=ara,democracy,$469 million,alliancestats.php?allianceid=1933,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,18250 km 2,http://blocgame.com/stats.php?id=61035,,,
Kawani,laviola,,27k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=mes,,$508 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20040 km 2,http://blocgame.com/stats.php?id=60997,4317 Mbbl,,
Top Hat,TopHat,,32k active personnel,0 ships,First World War surplus,1 factory,Good,last online 32 hours ago,rankings.php?subregion=congo,,$533 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61121,,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$502 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,95 Mbbl,,
Atlantia,Fintain,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 93 hours ago,rankings.php?subregion=sub,,$576 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61136,,,
Blyadstvo,BorisBlyads,,101k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 37 hours ago,rankings.php?subregion=chi,,$468 million,,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,64591 km 2,http://blocgame.com/stats.php?id=59981,,,
Frankoland,ofranko,,32k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=waf,,$500 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60958,250 Mbbl,,
Pahang,FairulNizam,,23k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,online now,rankings.php?subregion=ara,,$509 million,,Arabia,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60874,2720 Mbbl,,
ndolin,Prassy,,30k active personnel,0 ships,Finest of the 19th century,None,Good,last online 157 hours ago,rankings.php?subregion=waf,,$453 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,22887 km 2,http://blocgame.com/stats.php?id=60903,,,
Jorgekistan,JorgeTheConqueror,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 225 hours ago,rankings.php?subregion=ara,,$430 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61120,,,
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,8k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=chi,Asian Alliance,$516 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=60584,,,
Brettani,effiekp,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 229 hours ago,rankings.php?subregion=ind,,$426 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61116,,,
Great Bengal,adit,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 87 hours ago,rankings.php?subregion=sub,,$482 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20980 km 2,http://blocgame.com/stats.php?id=61110,,,
Albejikstan,Alex Anderson,,36k active personnel,0 ships,First World War surplus,None,Poor,last online 49 hours ago,rankings.php?subregion=sea,,$511 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20398 km 2,http://blocgame.com/stats.php?id=61119,,,
semaksamun,madafakahhh,,8k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=ind,,$488 million,,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,18493 km 2,http://blocgame.com/stats.php?id=60821,324 Mbbl,,
jembala,jembala,,12k active personnel,-1 ships,First World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,,$468 million,,East Indies,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=ind,23247 km 2,http://blocgame.com/stats.php?id=61056,,,
Alexiseril,jake diggs,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 228 hours ago,rankings.php?subregion=ama,,$418 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61122,,,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,36k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 1 hours ago,rankings.php?subregion=pac,ASEANG,$622 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=60745,417 Mbbl,,
Langit7,Echa,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 40 hours ago,rankings.php?subregion=ara,,$400 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,15648 km 2,http://blocgame.com/stats.php?id=61131,2768 Mbbl,,
Best Thougestan,Number1SUS,http://blocgame.com/alliancestats.php?allianceid=1401,69k active personnel,0 ships,Finest of the 19th century,1 factory,Good,online now,rankings.php?subregion=car,The Federal Colonies,$525 million,alliancestats.php?allianceid=1401,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,27893 km 2,http://blocgame.com/stats.php?id=61250,54 Mbbl,,
Suid,hans smut,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,First World War surplus,None,Elite,last online 97 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$463 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20597 km 2,http://blocgame.com/stats.php?id=61146,,,
sightline,final6,,0k active personnel,0 ships,First World War surplus,None,Poor,last online 69 hours ago,rankings.php?subregion=gui,,$375 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61081,,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 116 hours ago,rankings.php?subregion=ara,BAMF,$402 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,11749 km 2,http://blocgame.com/stats.php?id=39005,339 Mbbl,,
Oversby,Tony Oversby,,19k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 210 hours ago,rankings.php?subregion=pac,,$436 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61147,,,
the arians,pouyan,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 223 hours ago,rankings.php?subregion=per,,$403 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61133,,,
Ashennia,Xtersin,,8k active personnel,0 ships,First World War surplus,None,Elite,last online 134 hours ago,rankings.php?subregion=pac,,$491 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=60581,,,
Democrazy,Andy The Great,,51k active personnel,0 ships,First World War surplus,1 factory,Good,last online 45 hours ago,rankings.php?subregion=chi,,$446 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,15850 km 2,http://blocgame.com/stats.php?id=60644,151 Mbbl,,
Kgkerambit,Mrqayyum,,53k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,,$391 million,,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22952 km 2,http://blocgame.com/stats.php?id=61014,,,
Bellegarde,Imperial96,http://blocgame.com/alliancestats.php?allianceid=1949,31k active personnel,0 ships,First World War surplus,1 factory,Good,last online 29 hours ago,rankings.php?subregion=ara,Spectre,$406 million,alliancestats.php?allianceid=1949,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,23681 km 2,http://blocgame.com/stats.php?id=61227,2466 Mbbl,,
N.U.,keroro,http://blocgame.com/alliancestats.php?allianceid=1939,18k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=chi,A.O.T.W.,$536 million,alliancestats.php?allianceid=1939,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,24548 km 2,http://blocgame.com/stats.php?id=61145,412 Mbbl,,
Chintakar,Mubaramin,,12k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=eaf,,$429 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61196,,,
Actias,Meester,,8k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 36 hours ago,rankings.php?subregion=sea,,$336 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,15417 km 2,http://blocgame.com/stats.php?id=46121,,,
Kyranistan,Michael Hussain,,47k active personnel,0 ships,First World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=mes,,$476 million,,Mesopotamia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=mes,27165 km 2,http://blocgame.com/stats.php?id=61263,,,
Cydroid,Wafflesadam,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 192 hours ago,rankings.php?subregion=car,,$411 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61173,,,
bonval,ninthtestiamteca,,6k active personnel,0 ships,First World War surplus,None,Poor,last online 69 hours ago,rankings.php?subregion=waf,,$361 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,,
Holy Marcus,Ilwoo Jung,http://blocgame.com/alliancestats.php?allianceid=1952,15k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=chi,The Eastern Sea,$543 million,alliancestats.php?allianceid=1952,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,20495 km 2,http://blocgame.com/stats.php?id=60418,514 Mbbl,,
Kalbulkum,Kabib,,10k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 17 hours ago,rankings.php?subregion=mes,,$417 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,4155 Mbbl,,
U.I.O.W,Spazjohnson12,,7k active personnel,0 ships,First World War surplus,None,Elite,last online 34 hours ago,rankings.php?subregion=car,,$453 million,,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61134,,,
Likatonia,Redmarx,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 172 hours ago,rankings.php?subregion=mex,,$386 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61187,,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,2k active personnel,2 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 36 hours ago,rankings.php?subregion=mes,Wreckage brothers,$350 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,4218 km 2,http://blocgame.com/stats.php?id=58497,,,
hokoo,ovaltine,,53k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$356 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,4959 Mbbl,,
PetraLium,AsheliaDalmasca,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,First World War surplus,None,Standard,last online 10 hours ago,rankings.php?subregion=ara,Inter/pol/,$420 million,alliancestats.php?allianceid=1644,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61176,,,
Dutchistan,FrankehW,,30k active personnel,0 ships,First World War surplus,1 factory,Good,last online 20 hours ago,rankings.php?subregion=ama,,$424 million,,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,,,
Kirgistam,Kasper,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 200 hours ago,rankings.php?subregion=per,,$362 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16667 km 2,http://blocgame.com/stats.php?id=61158,,,
