country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Petrellistan,Uobi Mutuwi,http://blocgame.com/alliancestats.php?allianceid=1932,78k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 23 hours ago,rankings.php?subregion=eaf,African Socialism,$1214 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=60819,,,
Samos,Hyperion,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=egy,,$1214 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,11231 km 2,http://blocgame.com/stats.php?id=50509,,,
Cypentia,Drudric,http://blocgame.com/alliancestats.php?allianceid=1889,9k active personnel,1 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 27 hours ago,rankings.php?subregion=pac,DOOP,$1197 million,alliancestats.php?allianceid=1889,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,7910 km 2,http://blocgame.com/stats.php?id=59796,,94 Mbbl,
Malaya Grampus,akifzainal,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=ind,ASEANG,$1178 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60469,,,
Maicopia,Maycee,http://blocgame.com/alliancestats.php?allianceid=1875,9k active personnel,0 ships,Second World War surplus,Good,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=pac,The Triad,$1175 million,alliancestats.php?allianceid=1875,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,6309 km 2,http://blocgame.com/stats.php?id=60299,,,
Hephaestus,Saints,http://blocgame.com/alliancestats.php?allianceid=1393,96k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 61 hours ago,rankings.php?subregion=gui,BAMF,$1172 million,alliancestats.php?allianceid=1393,Guinea,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=gui,15535 km 2,http://blocgame.com/stats.php?id=60310,,,
duastan,Fidda Fikri,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=mes,,$1157 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23557 km 2,http://blocgame.com/stats.php?id=61082,,2318 Mbbl,
Ashennia,Xtersin,,7k active personnel,0 ships,Second World War surplus,Pariah,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=pac,,$1144 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,15197 km 2,http://blocgame.com/stats.php?id=60581,,172 Mbbl,
fourthson,the4thson,http://blocgame.com/alliancestats.php?allianceid=1382,37k active personnel,0 ships,Second World War surplus,Nice,None,Elite,last online 51 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$1136 million,alliancestats.php?allianceid=1382,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,20808 km 2,http://blocgame.com/stats.php?id=46448,,,
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=1595,62k active personnel,1 ships,Finest of the 19th century,Angelic,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,The High Council,$1127 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,46639 km 2,http://blocgame.com/stats.php?id=60992,1 Tons,,
Mahawangsa,iskandariah,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,1 ships,Second World War surplus,Angelic,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$1124 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=60504,,,
Porter,Porter,http://blocgame.com/alliancestats.php?allianceid=1393,82k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=per,BAMF,$1114 million,alliancestats.php?allianceid=1393,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,26494 km 2,http://blocgame.com/stats.php?id=45939,,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$1107 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,,,
United Arab,King Punta Cana,http://blocgame.com/alliancestats.php?allianceid=1904,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Good,last online 62 hours ago,rankings.php?subregion=ara,A.S.S,$1105 million,alliancestats.php?allianceid=1904,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,16659 km 2,http://blocgame.com/stats.php?id=60407,,,
Aasyria,David al-Assad,http://blocgame.com/alliancestats.php?allianceid=1958,89k active personnel,5 ships,First World War surplus,Nice,4 factories,Good,last online 6 hours ago,rankings.php?subregion=per,SCPJ,$1103 million,alliancestats.php?allianceid=1958,Persia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,24260 km 2,http://blocgame.com/stats.php?id=60967,,1524 Mbbl,
N.U.,keroro,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Good,1 factory,Good,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$1096 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,24548 km 2,http://blocgame.com/stats.php?id=61145,,377 Mbbl,
SandNiggers,bear31899,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ara,,$1095 million,,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,9968 km 2,http://blocgame.com/stats.php?id=55783,,2707 Mbbl,
KakMahPower,tuan tanah kedaun,http://blocgame.com/alliancestats.php?allianceid=1595,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$1094 million,alliancestats.php?allianceid=1595,Indochina,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=sea,14228 km 2,http://blocgame.com/stats.php?id=60656,,,
Top Hat,TopHat,,44k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=congo,,$1093 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61121,,301 Mbbl,
Puncak Alam,Abg Ami,,3k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 163 hours ago,rankings.php?subregion=sea,,$1088 million,,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,17511 km 2,http://blocgame.com/stats.php?id=60373,,,
Failures,ARSENAL,http://blocgame.com/alliancestats.php?allianceid=1580,115k active personnel,3 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1084 million,alliancestats.php?allianceid=1580,Egypt,Plentiful,Small,http://blocgame.com/rankings.php?subregion=egy,24200 km 2,http://blocgame.com/stats.php?id=59747,,7415 Mbbl,
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,12k active personnel,0 ships,Second World War surplus,Angelic,None,Elite,last online 6 hours ago,rankings.php?subregion=chi,Asian Alliance,$1079 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=60584,,187 Mbbl,
Enggor Perak,meor,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,2 ships,First World War surplus,Normal,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$1077 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,38787 km 2,http://blocgame.com/stats.php?id=60674,,657 Mbbl,
NEMOSFLUFFY,NEMOISFLUFFY,http://blocgame.com/alliancestats.php?allianceid=1644,64k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 49 hours ago,rankings.php?subregion=pac,Inter/pol/,$1075 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,13210 km 2,http://blocgame.com/stats.php?id=59908,,,
Tok Jembal,Lady H,,23k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,rankings.php?subregion=ara,,$1071 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19330 km 2,http://blocgame.com/stats.php?id=60840,,3089 Mbbl,
Meganesia,Shah96,http://blocgame.com/alliancestats.php?allianceid=1418,91k active personnel,1 ships,First World War surplus,Nice,4 factories,Elite,online now,rankings.php?subregion=pac,Asian Alliance,$1063 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,22194 km 2,http://blocgame.com/stats.php?id=60405,,,
Frankoland,ofranko,,32k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,rankings.php?subregion=waf,,$1063 million,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60958,,,
Stauqua,AleksVoj,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 22 hours ago,rankings.php?subregion=gra,The High Council,$1062 million,alliancestats.php?allianceid=1595,Gran Colombia,,Meagre,http://blocgame.com/rankings.php?subregion=gra,28244 km 2,http://blocgame.com/stats.php?id=60873,,96 Mbbl,
ketebenan,iwanfaisal,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 99 hours ago,rankings.php?subregion=sea,The High Council,$1046 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,11643 km 2,http://blocgame.com/stats.php?id=60733,,,
Sulon Grande,Sulon the Defiler,http://blocgame.com/alliancestats.php?allianceid=1595,4k active personnel,0 ships,Finest of the 19th century,Questionable,2 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=atl,The High Council,$1044 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=atl,14025 km 2,http://blocgame.com/stats.php?id=61038,,,
Agostino,Augusto,http://blocgame.com/alliancestats.php?allianceid=1595,130k active personnel,11 ships,Second World War surplus,Nice,4 factories,Elite,last online 14 hours ago,rankings.php?subregion=atl,The High Council,$1037 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Large,http://blocgame.com/rankings.php?subregion=atl,23500 km 2,http://blocgame.com/stats.php?id=60229,,5311 Mbbl,
Holy Marcus,Ilwoo Jung,http://blocgame.com/alliancestats.php?allianceid=1952,17k active personnel,1 ships,First World War surplus,Questionable,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,The Eastern Sea,$1033 million,alliancestats.php?allianceid=1952,China,,Meagre,http://blocgame.com/rankings.php?subregion=chi,16741 km 2,http://blocgame.com/stats.php?id=60418,,,
Hitlerwasright,Louis C Cuck,http://blocgame.com/alliancestats.php?allianceid=1580,4k active personnel,13 ships,Second World War surplus,Questionable,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$1017 million,alliancestats.php?allianceid=1580,Arabia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ara,11674 km 2,http://blocgame.com/stats.php?id=59621,,,
Pemakan Dunia,P3M4k4N 2Nia,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,2 ships,First World War surplus,Questionable,3 factories,Elite,online now,rankings.php?subregion=ind,ASEANG,$1017 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,35343 km 2,http://blocgame.com/stats.php?id=61189,,150 Mbbl,
terlajaklaris,terlajaklaris,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 171 hours ago,rankings.php?subregion=ind,ASEANG,$999 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60558,,,
Pahang,FairulNizam,http://blocgame.com/alliancestats.php?allianceid=1899,33k active personnel,0 ships,Finest of the 19th century,Normal,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,ASEANG,$980 million,alliancestats.php?allianceid=1899,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,13477 km 2,http://blocgame.com/stats.php?id=60874,,,
JohorTakzim,rafeejdt,,26k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 63 hours ago,rankings.php?subregion=ind,,$977 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=60544,,,
Beoslavija,Nathan Oakley,http://blocgame.com/alliancestats.php?allianceid=1393,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Standard,last online 7 hours ago,rankings.php?subregion=saf,BAMF,$975 million,alliancestats.php?allianceid=1393,Southern Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=saf,27062 km 2,http://blocgame.com/stats.php?id=60753,,446 Mbbl,
Langgarpura,neocon,http://blocgame.com/alliancestats.php?allianceid=1899,28k active personnel,1 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=ind,ASEANG,$973 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60629,,,
Semberani Timur,Faizuenzo,http://blocgame.com/alliancestats.php?allianceid=1899,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$970 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61244,,,
U.S.S.M.,Kalkavan,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$966 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,18040 km 2,http://blocgame.com/stats.php?id=61017,,4473 Mbbl,
Selitia,TRSL,http://blocgame.com/alliancestats.php?allianceid=1932,51k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=congo,African Socialism,$949 million,alliancestats.php?allianceid=1932,Congo,,Meagre,http://blocgame.com/rankings.php?subregion=congo,25842 km 2,http://blocgame.com/stats.php?id=60929,,,
MADAFAKA,RUBAH2,http://blocgame.com/alliancestats.php?allianceid=1595,23k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,The High Council,$928 million,alliancestats.php?allianceid=1595,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,18250 km 2,http://blocgame.com/stats.php?id=61035,,1477 Mbbl,
crocodile,Quadkencheng,,98k active personnel,2 ships,First World War surplus,Good,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,,$926 million,,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,26772 km 2,http://blocgame.com/stats.php?id=60403,,,
Cinque,Makarov,http://blocgame.com/alliancestats.php?allianceid=1899,103k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$923 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60884,,,
