country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Chinaslavia,Radoje,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 146 hours ago,rankings.php?subregion=chi,,$361 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61461,,,
Satan kingdom,alistan1987,,48k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ind,,$357 million,,East Indies,,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,,
bonval,ninthtestiamteca,,1k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=waf,,$366 million,,West Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=waf,19800 km 2,http://blocgame.com/stats.php?id=61080,,,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 178 hours ago,rankings.php?subregion=egy,The Last Phoenix,$352 million,alliancestats.php?allianceid=1576,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,14013 km 2,http://blocgame.com/stats.php?id=55804,,832 Mbbl,
reggie le edgy,Floy_Roy,,3k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=mes,,$367 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19020 km 2,http://blocgame.com/stats.php?id=61522,,2276 Mbbl,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 98 hours ago,rankings.php?subregion=gui,,$351 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,,
BloodBrothers,TMOD,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 138 hours ago,rankings.php?subregion=gra,,$359 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61470,,516 Mbbl,
Hajal,Haile,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 99 hours ago,rankings.php?subregion=ara,,$369 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61457,,2987 Mbbl,
Kinkintory,Kal.,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 140 hours ago,rankings.php?subregion=gui,,$359 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61472,,310 Mbbl,
Wodzis�aw,Tomasso Tercha,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 93 hours ago,rankings.php?subregion=atl,,$358 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61519,,,
Paladina,Thales,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 107 hours ago,rankings.php?subregion=ama,,$355 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61504,,,
Tanjung datu,Ismet ketam,,20k active personnel,0 ships,First World War surplus,Angelic,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$355 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61507,,3253 Mbbl,
Stuleja,Płetwonurkov,http://blocgame.com/alliancestats.php?allianceid=1966,40k active personnel,0 ships,First World War surplus,Good,1 factory,Poor,online now,rankings.php?subregion=saf,Lithuanian Coalition,$352 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,19998 km 2,http://blocgame.com/stats.php?id=61524,,,
New Scandinavia,harrison,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 66 hours ago,rankings.php?subregion=waf,,$357 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61544,,61 Mbbl,
Surimase,masfi,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 174 hours ago,rankings.php?subregion=pac,,$349 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61434,,102 Mbbl,
New Land,John F. Kennedy,http://blocgame.com/alliancestats.php?allianceid=1952,59k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,The Eastern Sea,$343 million,alliancestats.php?allianceid=1952,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,,,
Shining Sun,Wladyslaw Gomulka,http://blocgame.com/alliancestats.php?allianceid=1966,28k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 1 hours ago,rankings.php?subregion=saf,Lithuanian Coalition,$345 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=saf,20598 km 2,http://blocgame.com/stats.php?id=61511,,53 Mbbl,
Gumniaki,Gumniak,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 53 hours ago,rankings.php?subregion=ama,,$348 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61536,,330 Mbbl,
Muslim peoples,firestone,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,rankings.php?subregion=mes,,$336 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61479,,,
DogeBananas,Doge Banana Swagger,,14k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 141 hours ago,rankings.php?subregion=car,,$335 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=61468,,,
Varminicie,Honoram1267,,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 92 hours ago,rankings.php?subregion=sea,,$355 million,,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,19602 km 2,http://blocgame.com/stats.php?id=61238,,,
Austone,iAustin,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Undisciplined Rabble,last online 114 hours ago,rankings.php?subregion=car,,$358 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=53733,,,
Lixia,Dave Hunter,http://blocgame.com/alliancestats.php?allianceid=1393,25k active personnel,0 ships,First World War surplus,Nice,2 factories,Good,last online 19 hours ago,rankings.php?subregion=mes,BAMF,$339 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61520,,3234 Mbbl,
Nasi Argentina,Adolf Himmler,,22k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 75 hours ago,rankings.php?subregion=con,,$338 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61541,,,
aladdin1987,deedeedee1987,,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=sea,,$334 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60877,,,
Baxter,cvick,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 88 hours ago,rankings.php?subregion=car,,$334 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61525,,,
Streonia,Toresan,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 79 hours ago,rankings.php?subregion=mex,,$335 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61534,,,
Markiziya,alx.hristov,,2k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 167 hours ago,rankings.php?subregion=waf,,$329 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,19602 km 2,http://blocgame.com/stats.php?id=61441,,,
kaki,kakikudibibirmu,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 60 hours ago,rankings.php?subregion=sub,,$337 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61562,,407 Mbbl,
Alasjir,Commander Kidd,http://blocgame.com/alliancestats.php?allianceid=1959,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 149 hours ago,rankings.php?subregion=per,United Republics,$348 million,alliancestats.php?allianceid=1959,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16335 km 2,http://blocgame.com/stats.php?id=61451,,2836 Mbbl,
Ygdrasill,draczew23,,11k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 74 hours ago,rankings.php?subregion=atl,,$334 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=61539,,,
Arabian SSR,Dear Leader Stalin,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=ara,,$336 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20202 km 2,http://blocgame.com/stats.php?id=61557,,1569 Mbbl,
FOREST CITY,Muhammad Firdaus,,28k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=sea,,$329 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,,
killing56465,skatmas,,6k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=eaf,,$335 million,,East Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,,
hokoo,ovaltine,,71k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=ara,,$327 million,,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,,4630 Mbbl,
Reborn Korea,Kim Ju-ae,,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 97 hours ago,rankings.php?subregion=pac,,$332 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61510,,,
Luntek,jemszyszki,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 74 hours ago,rankings.php?subregion=atl,,$330 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61535,,,
Atter,Attercop,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 47 hours ago,rankings.php?subregion=egy,,$334 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61581,,1741 Mbbl,
Europe,Aka99,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 95 hours ago,rankings.php?subregion=pac,,$332 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61512,,435 Mbbl,
maldrum,name0101,,6k active personnel,0 ships,Finest of the 19th century,Normal,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=eaf,,$323 million,,East Africa,Plentiful,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,,
Dekia,JesseRainbow,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 73 hours ago,rankings.php?subregion=mes,,$323 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61543,,,
Nicistan,King Potato,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 74 hours ago,rankings.php?subregion=con,,$323 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61542,,,
Nocne Kino,nocnekino,,25k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61538,,,
Londonistan,Zergking,http://blocgame.com/alliancestats.php?allianceid=1418,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 64 hours ago,rankings.php?subregion=pac,Asian Alliance,$324 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61554,,143 Mbbl,
Bolkenia,john500,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 68 hours ago,rankings.php?subregion=per,,$324 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61552,,,
Oppressivistan,Oppressor,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 17 hours ago,rankings.php?subregion=egy,,$324 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61563,,,
TAU,YoloMcSwaggins,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 65 hours ago,rankings.php?subregion=mex,,$324 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61549,,,
chowdry,Tripuraneni Saichand,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,rankings.php?subregion=sub,,$324 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61546,,,
opopo,FamousDex,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 61 hours ago,rankings.php?subregion=chi,,$324 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61561,,,
Trapistan,Tentacle Grape,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 64 hours ago,rankings.php?subregion=ara,,$324 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=42879,,,
The Free Lands,GreatestKingLeader,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 87 hours ago,rankings.php?subregion=mex,,$320 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61526,,,
Kondominium,AdamKarolczak,http://blocgame.com/alliancestats.php?allianceid=1966,19k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 4 hours ago,rankings.php?subregion=ara,Lithuanian Coalition,$331 million,alliancestats.php?allianceid=1966,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61576,,,
Angelico,Kayzukie,,8k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 136 hours ago,rankings.php?subregion=car,,$323 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16555 km 2,http://blocgame.com/stats.php?id=41495,,,
Pudzians,XDDDDDDXDDD,http://blocgame.com/alliancestats.php?allianceid=1966,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=saf,Lithuanian Coalition,$331 million,alliancestats.php?allianceid=1966,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20594 km 2,http://blocgame.com/stats.php?id=61595,,,
