country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Semberani Timur,Faizuenzo,http://blocgame.com/alliancestats.php?allianceid=1899,48k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 175 hours ago,rankings.php?subregion=ind,Aseang MMP,$3108 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=61244,,,,Gandhi-like,4 Hundred Tons per month,3 Mbbl per month
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,6k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 18 hours ago,rankings.php?subregion=con,Che Guevara League,$3039 million,alliancestats.php?allianceid=1386,Southern Cone,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=con,8816 km 2,http://blocgame.com/stats.php?id=60349,,,,Good,6 Hundred Tons per month,4 Mbbl per month
FSOMA,Fascist Toonder,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 22 hours ago,rankings.php?subregion=mex,The Eastern Sea,$1931 million,alliancestats.php?allianceid=1952,Mesoamerica,,None,http://blocgame.com/rankings.php?subregion=mex,9360 km 2,http://blocgame.com/stats.php?id=60165,,,,Good,7 Hundred Tons per month,1 Mbbl per month
MYland,M U H D ASYRAF,,29k active personnel,5 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=ind,,$2410 million,,East Indies,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=ind,15850 km 2,http://blocgame.com/stats.php?id=60582,,,,Gandhi-like,17 Hundred Tons per month,14 Mbbl per month
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,7k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 524 hours ago,rankings.php?subregion=chi,Asian Alliance,$2092 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,16418 km 2,http://blocgame.com/stats.php?id=60584,,,,Gandhi-like,7 Hundred Tons per month,9 Mbbl per month
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=1595,74k active personnel,1 ships,Second World War surplus,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,The High Council,$3019 million,alliancestats.php?allianceid=1595,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,63164 km 2,http://blocgame.com/stats.php?id=60992,,,,Nice,20 Hundred Tons per month,77 Mbbl per month
Empyrea,Sir_Scarf,http://blocgame.com/alliancestats.php?allianceid=1574,5k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 418 hours ago,rankings.php?subregion=pac,Lunar Brotherhood,$1743 million,alliancestats.php?allianceid=1574,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40076 km 2,http://blocgame.com/stats.php?id=49411,124 Mbbl,,,Good,23 Hundred Tons per month,4 Mbbl per month
Sulon Grande,Sulon the Defiler,http://blocgame.com/alliancestats.php?allianceid=1595,25k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,The High Council,$2670 million,alliancestats.php?allianceid=1595,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,9824 km 2,http://blocgame.com/stats.php?id=61038,,,,Isolated,8 Hundred Tons per month,7 Mbbl per month
Catarax,Xarax93,http://blocgame.com/alliancestats.php?allianceid=1923,1k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 96 hours ago,rankings.php?subregion=ind,Walawalawala,$2756 million,alliancestats.php?allianceid=1923,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,14711 km 2,http://blocgame.com/stats.php?id=60761,,,,Normal,3 Hundred Tons per month,8 Mbbl per month
Pemakan Dunia,P3M4k4N 2Nia,http://blocgame.com/alliancestats.php?allianceid=1899,134k active personnel,17 ships,Second World War surplus,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,Aseang MMP,$2984 million,alliancestats.php?allianceid=1899,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,41474 km 2,http://blocgame.com/stats.php?id=61189,,,,Gandhi-like,24 Hundred Tons per month,21 Mbbl per month
Entah,remtap,http://blocgame.com/alliancestats.php?allianceid=1899,84k active personnel,4 ships,Korean War surplus,4 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,$1933 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,20404 km 2,http://blocgame.com/stats.php?id=60530,,,,Gandhi-like,11 Hundred Tons per month,6 Mbbl per month
Falusia,McAwesome,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,6 ships,Second World War surplus,3 factories,Poor,last online 225 hours ago,rankings.php?subregion=pac,The High Council,$2591 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18816 km 2,http://blocgame.com/stats.php?id=61365,,,,Questionable,12 Hundred Tons per month,6 Mbbl per month
Holy Marcus,Ilwoo Jung,http://blocgame.com/alliancestats.php?allianceid=1952,15k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,The Eastern Sea,$2800 million,alliancestats.php?allianceid=1952,China,,Large,http://blocgame.com/rankings.php?subregion=chi,9088 km 2,http://blocgame.com/stats.php?id=60418,,,,Good,9 Hundred Tons per month,9 Mbbl per month
Terengganu,Farysa,http://blocgame.com/alliancestats.php?allianceid=1595,1k active personnel,0 ships,Second World War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=ind,The High Council,$1190 million,alliancestats.php?allianceid=1595,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,17441 km 2,http://blocgame.com/stats.php?id=60615,38 Mbbl,,,Gandhi-like,9 Hundred Tons per month,8 Mbbl per month
Frankoland,ofranko,http://blocgame.com/alliancestats.php?allianceid=1999,4k active personnel,3 ships,First World War surplus,2 factories,Poor,last online 192 hours ago,rankings.php?subregion=waf,franko,$1731 million,alliancestats.php?allianceid=1999,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,9360 km 2,http://blocgame.com/stats.php?id=60958,,,,Normal,12 Hundred Tons per month,8 Mbbl per month
Rommage,aliebe0,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 276 hours ago,rankings.php?subregion=pac,,$2376 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,7378 km 2,http://blocgame.com/stats.php?id=60589,,,,Gandhi-like,8 Hundred Tons per month,4 Mbbl per month
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,166k active personnel,8 ships,Korean War surplus,4 factories,Standard,last online 9 hours ago,rankings.php?subregion=ind,Aseang MMP,$1602 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,15554 km 2,http://blocgame.com/stats.php?id=59901,,,,Normal,10 Hundred Tons per month,8 Mbbl per month
Buchepalia,ubiqa,http://blocgame.com/alliancestats.php?allianceid=1899,103k active personnel,7 ships,Vietnam War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=sub,Aseang MMP,$2905 million,alliancestats.php?allianceid=1899,The Subcontinent,,Powerful,http://blocgame.com/rankings.php?subregion=sub,19516 km 2,http://blocgame.com/stats.php?id=60734,,,,Questionable,21 Hundred Tons per month,21 Mbbl per month
SandNiggers,bear31899,,20k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 93 hours ago,rankings.php?subregion=ara,,$2028 million,,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,6973 km 2,http://blocgame.com/stats.php?id=55783,1792 Mbbl,,,Gandhi-like,4 Hundred Tons per month,2 Mbbl per month
GOLAND,RUBAH3,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,-1 ships,Korean War surplus,2 factories,Elite,last online 251 hours ago,rankings.php?subregion=car,BAMF,$1997 million,alliancestats.php?allianceid=1393,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,17595 km 2,http://blocgame.com/stats.php?id=61037,14 Mbbl,,,Good,28 Hundred Tons per month,17 Mbbl per month
Mahawangsa,iskandariah,http://blocgame.com/alliancestats.php?allianceid=1899,260k active personnel,1 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,Aseang MMP,$1035 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,23592 km 2,http://blocgame.com/stats.php?id=60504,,,,Angelic,15 Hundred Tons per month,12 Mbbl per month
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,180k active personnel,7 ships,Korean War surplus,5 factories,Standard,online now,rankings.php?subregion=ind,Aseang MMP,$1595 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,32075 km 2,http://blocgame.com/stats.php?id=60448,,,,Gandhi-like,26 Hundred Tons per month,14 Mbbl per month
Cumparsita,Nacho72,,49k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 349 hours ago,rankings.php?subregion=con,,$2486 million,,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,15692 km 2,http://blocgame.com/stats.php?id=61236,,,,Gandhi-like,16 Hundred Tons per month,10 Mbbl per month
Kawani,laviola,http://blocgame.com/alliancestats.php?allianceid=1952,77k active personnel,9 ships,Second World War surplus,3 factories,Good,last online 24 hours ago,rankings.php?subregion=mes,The Eastern Sea,$3067 million,alliancestats.php?allianceid=1952,Mesopotamia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=mes,19669 km 2,http://blocgame.com/stats.php?id=60997,,,,Gandhi-like,23 Hundred Tons per month,21 Mbbl per month
Lahanation,Sahanation,,5k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 120 hours ago,rankings.php?subregion=ind,,$1150 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,4553 km 2,http://blocgame.com/stats.php?id=60391,,,,Good,7 Hundred Tons per month,7 Mbbl per month
U.S.S.M.,Kalkavan,,7k active personnel,2 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=mes,,$2378 million,,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,6495 km 2,http://blocgame.com/stats.php?id=61017,1333 Mbbl,,,Gandhi-like,4 Hundred Tons per month,7 Mbbl per month
Chintakar,Mubaramin,,12k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=eaf,,$3227 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61196,47 Mbbl,,,Gandhi-like,22 Hundred Tons per month,3 Mbbl per month
Lewd Place,Cute Girl,http://blocgame.com/alliancestats.php?allianceid=1966,97k active personnel,5 ships,First World War surplus,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=car,Lithuanian Coalition,$3338 million,alliancestats.php?allianceid=1966,Caribbean,Plentiful,Large,http://blocgame.com/rankings.php?subregion=car,49404 km 2,http://blocgame.com/stats.php?id=61620,,,,Nice,46 Hundred Tons per month,20 Mbbl per month
NousAllons,SolomonSpade,http://blocgame.com/alliancestats.php?allianceid=1644,25k active personnel,5 ships,Korean War surplus,4 factories,Poor,last online 70 hours ago,rankings.php?subregion=mes,Inter/pol/,$1072 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,18945 km 2,http://blocgame.com/stats.php?id=58836,,,,Normal,4 Hundred Tons per month,36 Mbbl per month
subse7en,subse7en,http://blocgame.com/alliancestats.php?allianceid=1952,64k active personnel,1 ships,Second World War surplus,4 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,The Eastern Sea,$3168 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,17578 km 2,http://blocgame.com/stats.php?id=61112,,,,Gandhi-like,22 Hundred Tons per month,16 Mbbl per month
Istaq,Ahmaddidat,http://blocgame.com/alliancestats.php?allianceid=1931,4k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 96 hours ago,rankings.php?subregion=mes,Idiots!,$1265 million,alliancestats.php?allianceid=1931,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,7785 km 2,http://blocgame.com/stats.php?id=61010,2458 Mbbl,,,Questionable,2 Hundred Tons per month,16 Mbbl per month
Petrellistan,Uobi Mutuwi,http://blocgame.com/alliancestats.php?allianceid=1932,106k active personnel,8 ships,Korean War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=eaf,African Socialism,$1882 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=60819,,,,Gandhi-like,10 Hundred Tons per month,5 Mbbl per month
Italian Lybia,Federico Dionisi,http://blocgame.com/alliancestats.php?allianceid=1932,93k active personnel,0 ships,Korean War surplus,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=egy,African Socialism,$1722 million,alliancestats.php?allianceid=1932,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,16582 km 2,http://blocgame.com/stats.php?id=60316,,,,Gandhi-like,4 Hundred Tons per month,6 Mbbl per month
Cratela,Arthur,http://blocgame.com/alliancestats.php?allianceid=1595,193k active personnel,25 ships,Second World War surplus,8 factories,Good,online now,rankings.php?subregion=egy,The High Council,$3863 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,64811 km 2,http://blocgame.com/stats.php?id=61179,9142 Mbbl,,,Angelic,50 Hundred Tons per month,25 Mbbl per month
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,109k active personnel,2 ships,Persian Gulf War surplus,4 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1637 million,alliancestats.php?allianceid=1599,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31573 km 2,http://blocgame.com/stats.php?id=53496,,,,Gandhi-like,50 Hundred Tons per month,
Johore,Izuddin,,4k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 341 hours ago,rankings.php?subregion=sea,,$1510 million,,Indochina,Untapped,Large,http://blocgame.com/rankings.php?subregion=sea,7129 km 2,http://blocgame.com/stats.php?id=60455,25 Mbbl,,,Questionable,3 Hundred Tons per month,6 Mbbl per month
Kasturi Raya,Raja Melaka,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 48 hours ago,rankings.php?subregion=ind,Aseang MMP,$2686 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=60440,,,,Gandhi-like,3 Hundred Tons per month,3 Mbbl per month
Iiraaq,Saaddam Husseiny,,9k active personnel,0 ships,Second World War surplus,None,Elite,last online 431 hours ago,rankings.php?subregion=mes,,$1722 million,,Mesopotamia,,Large,http://blocgame.com/rankings.php?subregion=mes,12827 km 2,http://blocgame.com/stats.php?id=59478,2462 Mbbl,,,Gandhi-like,4 Hundred Tons per month,9 Mbbl per month
KakMahPower,tuan tanah kedaun,http://blocgame.com/alliancestats.php?allianceid=1595,27k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$1369 million,alliancestats.php?allianceid=1595,Indochina,,Large,http://blocgame.com/rankings.php?subregion=sea,6870 km 2,http://blocgame.com/stats.php?id=60656,,,,Normal,8 Hundred Tons per month,4 Mbbl per month
Harezland,Adam harez,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,11 ships,Second World War surplus,5 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,Aseang MMP,$4470 million,alliancestats.php?allianceid=1899,Pacific Rim,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=pac,25756 km 2,http://blocgame.com/stats.php?id=60587,,,,Axis of Evil,12 Hundred Tons per month,11 Mbbl per month
Basilica,Queen Cynthia,http://blocgame.com/alliancestats.php?allianceid=1815,6k active personnel,4 ships,Second World War surplus,3 factories,Standard,last online 310 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$1031 million,alliancestats.php?allianceid=1815,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,4063 km 2,http://blocgame.com/stats.php?id=59008,,,,Questionable,6 Hundred Tons per month,7 Mbbl per month
