country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,oil_prod,gdp,alliance/_source,oil_reserves,region/_text,manpower,airforce,region,territory,pageUrl,uranium
Niggerito,Jejomar Binay,http://blocgame.com/alliancestats.php?allianceid=2064,30k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 2 hours ago,rankings.php?subregion=ind,SPQR,8 Hundred Tons per month,,$310 million,alliancestats.php?allianceid=2064,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=63087,
State of Islam,Abu Muhammad Al-Adnani,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 26 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$310 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=63099,
Veitiz,Lee Marshalli,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 26 hours ago,rankings.php?subregion=egy,,2 Hundred Tons per month,,$310 million,,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=63101,
Romanian,Ceausescu,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 26 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$310 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=63102,
Candlevania,Joseph Franklin Adams,,22k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 24 hours ago,rankings.php?subregion=ind,,2 Hundred Tons per month,,$310 million,,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=63109,
terna,sacrificium,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,rankings.php?subregion=egy,,3 Hundred Tons per month,1 Mbbl per month,$310 million,,4848 Mbbl; 1 Mbbl,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=63112,
Razgriskm,Tordus Stahl,http://blocgame.com/alliancestats.php?allianceid=2050,25k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 2 hours ago,rankings.php?subregion=waf,Divine League,3 Hundred Tons per month,1 Mbbl per month,$310 million,alliancestats.php?allianceid=2050,1 Mbbl,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,20594 km 2,http://blocgame.com/stats.php?id=63117,
Nueva Occitania,Aurelio de Tolosa,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,rankings.php?subregion=gra,,4 Hundred Tons per month,,$310 million,,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=63119,
valnaya,mssnow,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 21 hours ago,rankings.php?subregion=ara,,2 Hundred Tons per month,,$310 million,,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=63127,
viskovo,vrelo,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 20 hours ago,rankings.php?subregion=car,,2 Hundred Tons per month,,$310 million,,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=63133,
Ironforge,Mephasto,,20k active personnel,0 ships,Finest of the 19th century,Isolated,None,Elite,last online 4 hours ago,rankings.php?subregion=ama,,3 Hundred Tons per month,,$310 million,,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=63135,
Accomponga,General James,http://blocgame.com/alliancestats.php?allianceid=2061,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Good,last online 13 hours ago,rankings.php?subregion=waf,African Socialism 2,3 Hundred Tons per month,,$310 million,alliancestats.php?allianceid=2061,,West Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=63140,
Leninstan,VladLenin1,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 16 hours ago,rankings.php?subregion=sub,,2 Hundred Tons per month,,$310 million,,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=63142,
Seinfeldstan,dman5202,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 15 hours ago,rankings.php?subregion=gra,,2 Hundred Tons per month,,$310 million,,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=63145,
trnovica,Mina Miletic,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 15 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$310 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=63149,
The Unity,RichardGray,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 14 hours ago,rankings.php?subregion=chi,,2 Hundred Tons per month,1 Mbbl per month,$310 million,,1 Mbbl,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=63151,
Whte_Apartheid,Awesmon,http://blocgame.com/alliancestats.php?allianceid=2045,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 5 hours ago,rankings.php?subregion=congo,The Order,2 Hundred Tons per month,1 Mbbl per month,$310 million,alliancestats.php?allianceid=2045,1 Mbbl,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=63271,
new aussie land,benj,http://blocgame.com/alliancestats.php?allianceid=2045,29k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 23 hours ago,rankings.php?subregion=car,The Order,3 Hundred Tons per month,1 Mbbl per month,$309 million,alliancestats.php?allianceid=2045,325 Mbbl; 1 Mbbl,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=52750,
Weast America,Prince Pluto Nash,http://blocgame.com/alliancestats.php?allianceid=2048,31k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 7 hours ago,rankings.php?subregion=per,Brotherhood of Zion,2 Hundred Tons per month,,$309 million,alliancestats.php?allianceid=2048,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20398 km 2,http://blocgame.com/stats.php?id=55778,
Lectistol,zeig_101,,5k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 36 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,2 Mbbl per month,$309 million,,1788 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=58433,
Al Kebab,John Zoidberg,,31k active personnel,0 ships,First World War surplus,Good,None,Good,last online 3 hours ago,rankings.php?subregion=mes,,3 Hundred Tons per month,1 Mbbl per month,$309 million,,2802 Mbbl,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20201 km 2,http://blocgame.com/stats.php?id=59392,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=2049,37k active personnel,0 ships,First World War surplus,Good,None,Good,last online 10 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,2 Hundred Tons per month,3 Mbbl per month,$309 million,alliancestats.php?allianceid=2049,4508 Mbbl; 3 Mbbl,Egypt,Untapped,Small,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59435,
AZASIA,Adam Zhafri,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 2 hours ago,rankings.php?subregion=pac,,2 Hundred Tons per month,,$309 million,,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19700 km 2,http://blocgame.com/stats.php?id=60670,
subse7en,subse7en,,18k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 2 hours ago,rankings.php?subregion=pac,,3 Hundred Tons per month,2 Mbbl per month,$309 million,,123 Mbbl; 2 Mbbl,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61112,
SS--19,CuntBuckle,http://blocgame.com/alliancestats.php?allianceid=2045,53k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 9 hours ago,rankings.php?subregion=ara,The Order,2 Hundred Tons per month,3 Mbbl per month,$309 million,alliancestats.php?allianceid=2045,4278 Mbbl; 3 Mbbl,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,20391 km 2,http://blocgame.com/stats.php?id=62480,
Tron,Tron5,http://blocgame.com/alliancestats.php?allianceid=2053,35k active personnel,0 ships,Finest of the 19th century,Isolated,None,Good,last online 2 hours ago,rankings.php?subregion=congo,Abnormal Criminals,7 Hundred Tons per month,3 Mbbl per month,$309 million,alliancestats.php?allianceid=2053,378 Mbbl; 3 Mbbl,Congo,Plentiful,Small,http://blocgame.com/rankings.php?subregion=congo,20398 km 2,http://blocgame.com/stats.php?id=62967,
Hogsmeade,1000lives,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 37 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$309 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62991,
Eleuthera,Gamb,http://blocgame.com/alliancestats.php?allianceid=2076,3k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=car,420 Empire,3 Hundred Tons per month,2 Mbbl per month,$309 million,alliancestats.php?allianceid=2076,387 Mbbl; 2 Mbbl,Caribbean,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=63029,
Oileum,Ihei,http://blocgame.com/alliancestats.php?allianceid=2039,27k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 9 hours ago,rankings.php?subregion=mes,The High Council,3 Hundred Tons per month,2 Mbbl per month,$309 million,alliancestats.php?allianceid=2039,2427 Mbbl; 2 Mbbl,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,20398 km 2,http://blocgame.com/stats.php?id=63070,
al Anhar,Omar Mansour,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,online now,rankings.php?subregion=ara,,3 Hundred Tons per month,2 Mbbl per month,$309 million,,3204 Mbbl; 2 Mbbl,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=63104,
OnePiece,AkiManang,,23k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 12 hours ago,rankings.php?subregion=per,,2 Hundred Tons per month,3 Mbbl per month,$309 million,,2618 Mbbl; 3 Mbbl,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=63126,
New Byzantion,Bydlo,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,rankings.php?subregion=mes,,2 Hundred Tons per month,,$309 million,,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=63335,
Poundtown,FLAKT,http://blocgame.com/alliancestats.php?allianceid=2048,29k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 18 hours ago,rankings.php?subregion=eaf,Brotherhood of Zion,4 Hundred Tons per month,,$308 million,alliancestats.php?allianceid=2048,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=39066,
Rhodistan,stalkerfriend,http://blocgame.com/alliancestats.php?allianceid=2079,17k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 1 hours ago,rankings.php?subregion=egy,Freedom Legion,4 Hundred Tons per month,2 Mbbl per month,$308 million,alliancestats.php?allianceid=2079,3186 Mbbl,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=41052,
VDV,TheLivingForce,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 12 hours ago,rankings.php?subregion=ara,,3 Hundred Tons per month,2 Mbbl per month,$308 million,,4907 Mbbl; 2 Mbbl,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=46664,
Nigiria,Tripster60,http://blocgame.com/alliancestats.php?allianceid=2068,24k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 4 hours ago,rankings.php?subregion=waf,The Delian League,3 Hundred Tons per month,1 Mbbl per month,$308 million,alliancestats.php?allianceid=2068,93 Mbbl,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=46929,
Nova Rhodesia,robertbruce,,3k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 25 hours ago,rankings.php?subregion=saf,,2 Hundred Tons per month,,$308 million,,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19602 km 2,http://blocgame.com/stats.php?id=51033,
Perperian,StelarCF,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 23 hours ago,rankings.php?subregion=egy,,4 Hundred Tons per month,4 Mbbl per month,$308 million,,4834 Mbbl,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=51482,
Chickahominicka,awesomes,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 11 hours ago,rankings.php?subregion=car,,3 Hundred Tons per month,1 Mbbl per month,$308 million,,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=51579,
Texano,Eden,http://blocgame.com/alliancestats.php?allianceid=2064,39k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 5 hours ago,rankings.php?subregion=per,SPQR,6 Hundred Tons per month,,$308 million,alliancestats.php?allianceid=2064,,Persia,Plentiful,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=52354,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=2039,24k active personnel,0 ships,First World War surplus,Good,None,Good,last online 8 hours ago,rankings.php?subregion=pac,The High Council,4 Hundred Tons per month,1 Mbbl per month,$308 million,alliancestats.php?allianceid=2039,470 Mbbl; 1 Mbbl,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,19998 km 2,http://blocgame.com/stats.php?id=52368,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=2049,28k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 3 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,3 Hundred Tons per month,2 Mbbl per month,$308 million,alliancestats.php?allianceid=2049,1051 Mbbl; 2 Mbbl,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20200 km 2,http://blocgame.com/stats.php?id=53598,
Free Phoenix,Captain Mandrake,http://blocgame.com/alliancestats.php?allianceid=2039,29k active personnel,0 ships,Finest of the 19th century,Good,None,Elite,last online 13 hours ago,rankings.php?subregion=car,The High Council,2 Hundred Tons per month,1 Mbbl per month,$308 million,alliancestats.php?allianceid=2039,1 Mbbl,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20398 km 2,http://blocgame.com/stats.php?id=58198,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=2039,28k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 6 hours ago,rankings.php?subregion=sea,The High Council,4 Hundred Tons per month,,$308 million,alliancestats.php?allianceid=2039,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=58889,
Free Vietnam,dragonexis99,http://blocgame.com/alliancestats.php?allianceid=2064,31k active personnel,0 ships,First World War surplus,Good,None,Good,last online 24 hours ago,rankings.php?subregion=sea,SPQR,3 Hundred Tons per month,1 Mbbl per month,$308 million,alliancestats.php?allianceid=2064,161 Mbbl; 1 Mbbl,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20235 km 2,http://blocgame.com/stats.php?id=60426,
PenagaActual,DonDeLaHoya,http://blocgame.com/alliancestats.php?allianceid=2050,35k active personnel,0 ships,First World War surplus,Good,None,Good,last online 15 hours ago,rankings.php?subregion=ind,Divine League,5 Hundred Tons per month,1 Mbbl per month,$308 million,alliancestats.php?allianceid=2050,67 Mbbl; 1 Mbbl,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20398 km 2,http://blocgame.com/stats.php?id=60730,
